"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72306013722","2025-01-10T08:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.14","12","27","0.00","","","","53","OVC:08 200","30.16","29.67","10.00","23","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/10/25 08:51:02 METAR KRDU 101351Z 00000KT 10SM OVC200 M03/M11 A3014 RMK AO2 SLP212 T10281111 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T09:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.16","11","30","0.00","","-0.04","1","45","OVC:08 170","30.17","29.69","10.00","24","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10601/10/25 09:51:02 METAR KRDU 101451Z 00000KT 10SM OVC170 M01/M12 A3016 RMK AO2 SLP217 T10111117 51013 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T10:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","11","30","","","-0.04","1","45","","30.17","29.70","9.94","24","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472306 32966 80000 11011 21117 30057 40217 51013 91451 555 91015=","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T10:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.15","13","32","0.00","","","","45","OVC:08 140","30.16","29.68","10.00","26","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09901/10/25 10:51:02 METAR KRDU 101551Z 00000KT 10SM OVC140 00/M11 A3015 RMK AO2 SLP212 T00001106 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T11:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.15","13","33","0.00","","","","43","OVC:08 140","30.16","29.68","10.00","27","230","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09901/10/25 11:51:02 METAR KRDU 101651Z 23003KT 10SM OVC140 01/M11 A3015 RMK AO2 SLP212 T00061106 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T12:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.11","12","35","0.00","","+0.05","8","38","BKN:07 110 OVC:08 230","30.11","29.64","10.00","28","220","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12401/10/25 12:51:02 METAR KRDU 101751Z 22004KT 10SM BKN110 OVC230 02/M11 A3011 RMK AO2 SLP198 T00171111 10017 21044 58018 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T13:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","12","35","","","+0.05","8","38","","30.11","29.65","9.94","28","220","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072306 32966 82204 10017 21111 30040 40198 58018 91751 333 10017 21044 555 91018=","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T13:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.05","12","36","0.00","","","","37","BKN:07 100 OVC:08 200","30.06","29.58","10.00","28","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10601/10/25 13:51:02 METAR KRDU 101851Z 00000KT 10SM BKN100 OVC200 02/M11 A3005 RMK AO2 SLP180 T00221111 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T14:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.01","13","37","0.00","","","","37","BKN:07 75 OVC:08 100","30.02","29.54","10.00","29","210","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10601/10/25 14:51:02 METAR KRDU 101951Z 21004KT 10SM BKN075 OVC100 03/M11 A3001 RMK AO2 SLP166 T00281106 (LC)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T15:49:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","6","29.98","12","37","","-PL:06 |PL |PL","","","35","SCT:04 48 OVC:08 65","","29.51","10.00","29","210","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11101/10/25 15:49:02 SPECI KRDU 102049Z 21006KT 10SM -PL SCT048 OVC065 03/M11 A2998 RMK AO2 PLB49 P0000 FIBI (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T15:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.99","13","37","T","-PL:06 |PL |PL","+0.12","6","37","SCT:04 48 OVC:08 65","30.00","29.52","10.00","29","210","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13501/10/25 15:51:02 METAR KRDU 102051Z 21006KT 10SM -PL SCT048 OVC065 03/M11 A2999 RMK AO2 PLB49 SLP158 P0000 60000 T00281106 56040 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T16:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","13","37","","","+0.12","6","37","41","30.00","29.53","9.94","29","210","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072306 11666 82106 10028 21106 30000 40158 56040 69907 92051 555 91021=","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T16:04:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.98","14","37","T","-SN:03 |SN |","","","39","SCT:04 48 OVC:08 55","","29.51","10.00","29","200","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12101/10/25 16:04:02 SPECI KRDU 102104Z 20007KT 10SM -SN SCT048 OVC055 03/M10 A2998 RMK AO2 PLE04SNB04 P0000 T00281100 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T16:22:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","30.01","16","36","T","-PL:06 SN:03 |SN PL |PL","","","44","SCT:04 43 OVC:08 55","","29.54","8.00","29","230","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13201/10/25 16:22:02 SPECI KRDU 102122Z 23011KT 8SM -PLSN SCT043 OVC055 02/M09 A3001 RMK AO2 PLE04B22SNB04 PRESRR P0000 T00221089 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T16:33:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","30.00","17","36","T","-SN:03 BR:1 |SN |","","","46","BKN:07 43 OVC:08 55","","29.53","5.00","30","220","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12901/10/25 16:33:02 SPECI KRDU 102133Z 22009KT 5SM -SN BR BKN043 OVC055 02/M08 A3000 RMK AO2 PLE04B22E33SNB04 P0000 T00221083 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T16:37:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.99","18","35","T","-SN:03 BR:1 |SN |","","","50","BKN:07 43 OVC:08 55","","29.52","2.00","29","220","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13901/10/25 16:37:02 SPECI KRDU 102137Z 22009KT 2SM -SN BR BKN043 OVC055 02/M08 A2999 RMK AO2 SFC VIS 3 PLE04B22E33SNB04 P0000 T00171078 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T16:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.99","20","33","0.01","-SN:03 PL:06 BR:1 |SN PL |PL","","","58","OVC:08 43","30.00","29.52","2.00","29","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14401/10/25 16:51:02 METAR KRDU 102151Z 22007KT 2SM -SNPL BR OVC043 01/M07 A2999 RMK AO2 SFC VIS 5 PLE04B22E33B51SNB04 SLP158 P0000 T00061067 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T17:01:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.98","21","32","0.01","-PL:06 SN:03 |SN PL |PL","","","64","OVC:08 48","","29.51","7.00","28","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10401/10/25 17:01:02 SPECI KRDU 102201Z 23008KT 7SM -PLSN OVC048 00/M06 A2998 RMK AO2 P0001 T00001061 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T17:36:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.98","24","31","0.03","-SN:03 PL:06 BR:1 |SN PL |PL","","","76","OVC:08 45","","29.51","5.00","29","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10801/10/25 17:36:02 SPECI KRDU 102236Z 23008KT 5SM -SNPL BR OVC045 M01/M04 A2998 RMK AO2 P0003 T10061044 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T17:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.98","24","31","0.03","-SN:03 PL:06 BR:1 |SN PL |PL","","","76","OVC:08 45","29.99","29.51","5.00","29","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11501/10/25 17:51:02 METAR KRDU 102251Z 23008KT 5SM -SNPL BR OVC045 M01/M04 A2998 RMK AO2 SLP155 P0003 T10061044 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T18:18:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.97","25","31","0.02","-SN:03 BR:1 |SN |","","","79","FEW:02 10 OVC:08 40","","29.50","3.00","29","200","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11901/10/25 18:18:02 SPECI KRDU 102318Z 20008KT 3SM -SN BR FEW010 OVC040 M01/M04 A2997 RMK AO2 PLE18 P0002 T10061039 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T18:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.97","25","30","0.04","-SN:03 BR:1 |SN |","+0.02","8","82","BKN:07 8 OVC:08 37","29.98","29.50","2.00","28","210","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15001/10/25 18:51:02 METAR KRDU 102351Z 21007KT 2SM -SN BR BKN008 OVC037 M01/M04 A2997 RMK AO2 PLE18 SLP151 P0004 60007 T10111039 10028 21011 58007 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T19:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","25","30","","","+0.02","8","82","8","29.98","29.51","1.99","28","210","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09872306 11332 82107 11011 21039 39993 40151 58007 60021 771// 92351 333 10028 21056 96010 555 91100=","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T19:15:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.94","25","30","0.02","-PL:06 SN:03 |SN PL |PL","","","82","SCT:04 8 SCT:04 28 OVC:08 40","","29.47","7.00","28","200","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11901/10/25 19:15:01 SPECI KRDU 110015Z 20004KT 7SM -PLSN SCT008 SCT028 OVC040 M01/M04 A2994 RMK AO2 PLB15 P0002 T10111039","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T19:38:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.94","25","30","0.04","-SN:03 PL:06 BR:1 |SN PL |PL","","","82","SCT:04 8 BKN:07 14 OVC:08 40","","29.47","4.00","28","190","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12201/10/25 19:38:01 SPECI KRDU 110038Z 19006KT 4SM -SNPL BR SCT008 BKN014 OVC040 M01/M04 A2994 RMK AO2 PLB15 P0004 T10111039","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T19:49:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","6","29.93","25","30","","-SN:03 PL:06 BR:1 |SN PL |PL","","","80","SCT:04 8 BKN:07 14 OVC:08 35","","29.46","2.00","28","190","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12301/10/25 19:49:03 SPECI KRDU 110049Z 19005KT 2SM -SNPL BR SCT008 BKN014 OVC035 M01/M04 A2993 RMK AO2 PLB15 P0005 FIBI (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T19:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.93","25","30","0.04","-SN:03 PL:06 BR:1 |SN PL |PL","","","82","SCT:04 8 BKN:07 14 OVC:08 35","29.94","29.46","2.00","28","200","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12901/10/25 19:51:01 METAR KRDU 110051Z 20007KT 2SM -SNPL BR SCT008 BKN014 OVC035 M01/M04 A2993 RMK AO2 PLB15 SLP139 P0005 T10111039","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T20:10:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.89","24","30","0.01","-PL:06 SN:03 BR:1 |SN PL |PL","","","79","FEW:02 8 SCT:04 14 OVC:08 35","","29.42","5.00","28","160","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12301/10/25 20:10:01 SPECI KRDU 110110Z 16005KT 5SM -PLSN BR FEW008 SCT014 OVC035 M01/M04 A2989 RMK AO2 PRESFR P0001 T10111044","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T20:38:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.85","25","31","0.03","-FZ:8 RA:02 PL:06 |FZRA PL |PL","","","79","FEW:02 8 BKN:07 40 OVC:08 70","","29.38","7.00","29","150","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14101/10/25 20:38:01 SPECI KRDU 110138Z 15007KT 7SM -FZRAPL FEW008 BKN040 OVC070 M01/M04 A2985 RMK AO2 FZRAB38SNE38 PRESFR P0003 I1000 T10061039","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T20:49:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","6","29.86","25","30","","-FZ:8 RA:02 |FZRA |","","","80","FEW:02 8 BKN:07 60 OVC:08 100","","29.39","10.00","28","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13901/10/25 20:49:03 SPECI KRDU 110149Z 14007KT 10SM -FZRA FEW008 BKN060 OVC100 M01/M04 A2986 RMK AO2 FZRAB38SNE38PLE49 P0003 I1000 FIBI (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T20:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.86","25","30","0.03","-FZ:8 RA:02 |FZRA |","","","82","FEW:02 8 BKN:07 60 OVC:08 100","29.87","29.39","10.00","28","170","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14501/10/25 20:51:01 METAR KRDU 110151Z 17005KT 10SM -FZRA FEW008 BKN060 OVC100 M01/M04 A2986 RMK AO2 FZRAB38SNE38PLE49 SLP114 P0003 I1000 T10111039","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T21:14:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.87","24","31","0.02","-FZ:8 RA:02 PL:06 |FZRA PL |PL","","","76","FEW:02 8 OVC:08 60","","29.40","10.00","29","190","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12101/10/25 21:14:01 SPECI KRDU 110214Z 19004KT 10SM -FZRAPL FEW008 OVC060 M01/M04 A2987 RMK AO2 PLB14 P0002 I1000 T10061044","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T21:35:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.80","25","31","0.06","-FZ:8 RA:02 |FZRA |","","","79","FEW:02 8 OVC:08 55","","29.33","7.00","29","100","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12101/10/25 21:35:01 SPECI KRDU 110235Z 10005KT 7SM -FZRA FEW008 OVC055 M01/M04 A2980 RMK AO2 PLB14E35 P0006 I1003 T10061039","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T21:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.84","25","31","0.10","-FZ:8 RA:02 |FZRA |","+0.13","6","79","SCT:04 8 OVC:08 55","29.85","29.37","7.00","29","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15601/10/25 21:51:01 METAR KRDU 110251Z 00000KT 7SM -FZRA SCT008 OVC055 M01/M04 A2984 RMK AO2 PLB14E35 SLP107 SCT V BKN P0008 60016 I1004 I3004 T10061039 56043","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T22:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","25","31","","","+0.13","6","79","8","29.85","29.38","6.84","29","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072306 11361 80000 11006 21039 39950 40107 56043 60047 90251 555 91103=","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T22:04:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.79","26","31","0.02","-FZ:8 RA:02 |FZRA |","","","82","BKN:07 7 OVC:08 55","","29.32","7.00","29","030","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11901/10/25 22:04:01 SPECI KRDU 110304Z 03005KT 7SM -FZRA BKN007 OVC055 M01/M03 A2979 RMK AO2 PRESFR P0002 I1001 T10061033","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T22:16:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.83","26","31","0.02","-FZ:8 RA:02 PL:06 |FZRA PL |PL","","","82","BKN:07 7 OVC:08 45","","29.36","7.00","29","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13001/10/25 22:16:02 SPECI KRDU 110316Z 00000KT 7SM -FZRAPL BKN007 OVC045 M01/M03 A2983 RMK AO2 PLB16 BKN V SCT P0002 I1001 T10061033","","","","","","","","","","2009-07-08"
"72306013722","2025-01-10T22:28:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.84","26","31","0.03","-FZ:8 RA:02 |FZRA |","","","82","BKN:07 7 OVC:08 45","","29.37","7.00","29","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13101/10/25 22:28:02 SPECI KRDU 110328Z 00000KT 7SM -FZRA BKN007 OVC045 M01/M03 A2984 RMK AO2 PLB16E28 BKN V SCT P0003 I1001 T10061033","","","","","","","","","","2009-07-08"
