"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72306013722","2024-05-08T14:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","6","29.75","71","87","0.00","","","","59","FEW:02 38 OVC:08 250","29.73","29.28","10.00","76","250","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/08/24 14:51:02 METAR KRDU 081951Z 25006KT 10SM FEW038 OVC250 31/22 A2975 RMK AO2 SLP069 T03060217 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T15:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.76","70","86","0.00","","+0.00","5","59","FEW:02 38 OVC:08 250","29.75","29.29","10.00","75","240","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/08/24 15:51:02 METAR KRDU 082051Z 24008KT 10SM FEW038 OVC250 30/21 A2976 RMK AO2 SLP073 T03000211 55000 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T16:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","70","86","","","+0.00","5","59","41","29.75","29.30","9.94","75","240","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472306 32666 82408 10300 20211 39923 40073 55000 92051 555 90821=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T16:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.77","69","84","0.00","","","","61","SCT:04 100 OVC:08 250","29.75","29.30","10.00","74","250","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/08/24 16:51:02 METAR KRDU 082151Z 25007KT 10SM SCT100 OVC250 29/21 A2977 RMK AO2 SLP076 T02890206 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T17:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.76","68","80","T","-RA:02 |RA |RA","","","67","SCT:04 85 SCT:04 140 OVC:08 250","29.75","29.29","10.00","72","240","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14805/08/24 17:51:02 METAR KRDU 082251Z 24008KT 10SM -RA SCT085 SCT140 OVC250 27/20 A2976 RMK AO2 RAB27 SLP073 OCNL LTG DSNT SW-W P0000 T02670200 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T18:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.71","67","75","0.01","","+0.06","8","76","FEW:02 85 BKN:07 130 OVC:08 250","29.69","29.24","10.00","70","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14905/08/24 18:51:02 METAR KRDU 082351Z 22007KT 10SM FEW085 BKN130 OVC250 24/19 A2971 RMK AO2 RAE41 SLP054 P0001 60001 T02390194 10317 20239 58019 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T19:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","67","75","","","+0.06","8","76","","29.69","29.25","9.94","70","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672306 12966 82207 10239 20194 39906 40054 58019 69931 92351 333 10317 20206 555 90900=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T19:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.75","69","75","0.00","","","","82","FEW:02 200 BKN:07 250","29.74","29.28","10.00","71","240","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/08/24 19:51:01 METAR KRDU 090051Z 24006KT 10SM FEW200 BKN250 24/21 A2975 RMK AO2 SLP070 T02390206","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T20:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.80","69","74","0.00","","","","85","FEW:02 10 FEW:02 200 BKN:07 250","29.78","29.33","10.00","71","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/08/24 20:51:01 METAR KRDU 090151Z VRB05KT 10SM FEW010 FEW200 BKN250 23/21 A2980 RMK AO2 SLP085 T02330206","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T21:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.82","66","73","0.00","","-0.11","1","79","FEW:02 200 BKN:07 250","29.80","29.35","10.00","68","260","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/08/24 21:51:01 METAR KRDU 090251Z 26005KT 10SM FEW200 BKN250 23/19 A2982 RMK AO2 SLP091 T02280189 51036","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T22:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","66","73","","","-0.11","1","79","","29.80","29.36","9.94","68","260","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472306 32966 62605 10228 20189 39943 40091 51036 90251 555 90903=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T22:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.80","64","69","0.00","","","","84","FEW:02 200 BKN:07 250","29.79","29.33","10.00","66","230","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/08/24 22:51:02 METAR KRDU 090351Z 23007KT 10SM FEW200 BKN250 21/18 A2980 RMK AO2 SLP087 T02060178","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T23:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.80","64","69","0.00","","","","84","BKN:07 250","29.78","29.33","10.00","66","230","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/08/24 23:51:02 METAR KRDU 090451Z 23006KT 10SM BKN250 21/18 A2980 RMK AO2 SLP086 T02060178 403170206","","","","","","","","","","2009-07-08"
"72306013722","2024-05-08T23:59:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","SOD  ","6","","","","","","","","","","","","","","","","","0515","1909","68","79","73","29.76","29.29","71","7.2","14","13.2","0","89","69","240","20","0.01","0","0.0","240","14","RA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73924 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8924 HR MIN TEMP (F): 69AVERAGE STATION PRESSURE:29.295 MINIMUM SEA LEVEL PRESSURE:29.68 TIME OF OCCURRENCE:1836 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F): 79DEPART FROM NORMAL: 12  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 14 LATEST DAY MAX TEMP (0700-1900 LST):89  LATEST NIGHT MIN TEMP(1900-0800 LST):69 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01 0.00 0.00 0.00 0.00 0.00","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T00:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.80","64","68","0.00","","+0.01","6","87","BKN:07 250","29.78","29.33","10.00","66","230","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11605/09/24 00:51:02 METAR KRDU 090551Z 23006KT 10SM BKN250 20/18 A2980 RMK AO2 SLP086 T02000178 10244 20200 56005 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T01:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","64","68","","","+0.01","6","87","","29.78","29.34","9.94","66","230","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072306 32966 62306 10200 20178 39936 40086 56005 90551 333 10244 20200 555 90906=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T01:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.78","64","68","0.00","","","","87","SCT:04 80 BKN:07 250","29.76","29.31","10.00","66","230","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/09/24 01:51:02 METAR KRDU 090651Z 23005KT 10SM SCT080 BKN250 20/18 A2978 RMK AO2 SLP079 T02000178 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T02:49:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","6","29.81","64","70","","TS:7 -RA:02 BR:1 |RA TS |RA","","","83","FEW:02 27 BKN:07 60 OVC:08 100","","29.34","3.00","66","270","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13305/09/24 02:49:02 SPECI KRDU 090749Z 27010KT 3SM -TSRA BR FEW027 BKN060 OVC100 21/18 A2981 RMK AO2 RAB46 TSB47 PRESRR P0002 FIBI (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T02:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.82","65","69","0.17","TS:7 -RA:02 BR:1 |RA TS |RA","","","87","FEW:02 23 BKN:07 60 OVC:08 100","29.80","29.35","2.00","66","270","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15805/09/24 02:51:02 METAR KRDU 090751Z 27010KT 2SM -TSRA BR FEW023 BKN060 OVC100 21/18 A2982 RMK AO2 RAB46 TSB47 PRESRR SLP093 TS W MOVG NE P0007 T02060183 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T03:13:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.80","66","69","0.12","TS:7 -RA:02 BR:1 |RA TS |RA","","","90","FEW:02 11 SCT:04 31 OVC:08 60","","29.33","6.00","67","300","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13905/09/24 03:13:02 SPECI KRDU 090813Z 30004KT 6SM -TSRA BR FEW011 SCT031 OVC060 21/19 A2980 RMK AO2 LTGIC TS NE MOVG NE P0012 T02060189 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T03:30:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.79","65","68","0.12","","","","90","FEW:02 10 SCT:04 46 BKN:07 60","","29.32","7.00","66","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12205/09/24 03:30:02 SPECI KRDU 090830Z VRB05KT 7SM FEW010 SCT046 BKN060 20/18 A2979 RMK AO2 RAE23 TSE26 P0012 T02000183 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T03:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.77","64","68","0.02","","+0.03","8","87","FEW:02 46 FEW:02 70 BKN:07 120","29.75","29.30","10.00","66","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14205/09/24 03:51:02 METAR KRDU 090851Z 00000KT 10SM FEW046 FEW070 BKN120 20/18 A2977 RMK AO2 RAE23 TSE26 SLP075 P0012 60019 T02000178 58010 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T04:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","64","68","","","+0.03","8","87","41","29.75","29.31","9.94","66","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072306 12666 60000 10200 20178 39926 40075 58010 60057 90851 555 90909=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T04:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.74","64","67","T","-RA:02 |RA |RA","","","91","FEW:02 110 BKN:07 150","29.73","29.27","10.00","65","170","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/09/24 04:51:02 METAR KRDU 090951Z 17004KT 10SM -RA FEW110 BKN150 19/18 A2974 RMK AO2 RAB49 SLP067 P0000 T01940178 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T05:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.76","64","68","T","-RA:02 |RA |RA","","","87","FEW:02 70 BKN:07 140 OVC:08 250","29.74","29.29","10.00","66","180","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13305/09/24 05:51:02 METAR KRDU 091051Z 18006KT 10SM -RA FEW070 BKN140 OVC250 20/18 A2976 RMK AO2 RAE0958B38 SLP072 P0000 T02000178 (RK)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T06:28:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.76","65","69","T","|RA |RA","","","87","SCT:04 7 SCT:04 70 BKN:07 110","","29.29","10.00","66","140","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11605/09/24 06:28:02 SPECI KRDU 091128Z 14005KT 10SM -RA SCT007 SCT070 BKN110 21/18 A2976 RMK AO2 P0000 T02060183 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T06:40:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.78","65","69","T","-RA:02 |RA |RA","","","87","BKN:07 8 BKN:07 110 OVC:08 140","","29.31","10.00","66","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/09/24 06:40:02 SPECI KRDU 091140Z 00000KT 10SM -RA BKN008 BKN110 OVC140 21/18 A2978 RMK AO2 PRESRR P0000 T02060183 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T06:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.79","65","68","T","-RA:02 |RA |RA","-0.02","3","90","BKN:07 9 BKN:07 110 OVC:08 140","29.78","29.32","10.00","66","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15305/09/24 06:51:02 METAR KRDU 091151Z 00000KT 10SM -RA BKN009 BKN110 OVC140 20/18 A2979 RMK AO2 SLP084 P0000 60019 70020 T02000183 10206 20194 53008 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T07:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","65","68","","||RA","-0.02","3","90","8","29.78","29.33","9.94","66","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09872306 11366 80000 10200 20183 39933 40084 53008 60051 761// 91151 333 10317 20194 70051 555 90912=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T07:38:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.78","65","70","T","","","","84","SCT:04 9 BKN:07 20 OVC:08 200","","29.31","10.00","67","270","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11805/09/24 07:38:02 SPECI KRDU 091238Z 27003KT 10SM SCT009 BKN020 OVC200 21/18 A2978 RMK AO2 RAE31 P0000 T02110183 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T07:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.78","66","70","T","","","","87","SCT:04 8 BKN:07 15 OVC:08 200","29.77","29.31","10.00","67","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12505/09/24 07:51:02 METAR KRDU 091251Z 00000KT 10SM SCT008 BKN015 OVC200 21/19 A2978 RMK AO2 RAE31 SLP080 P0000 T02110189 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T08:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.79","66","72","0.00","","","","82","SCT:04 11 SCT:04 20 BKN:07 180","29.78","29.32","10.00","68","240","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/09/24 08:51:02 METAR KRDU 091351Z 24006KT 10SM SCT011 SCT020 BKN180 22/19 A2979 RMK AO2 SLP084 T02220189 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T09:17:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.79","65","72","","","","","79","BKN:07 14 BKN:07 180 OVC:08 250","","29.32","10.00","68","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/09/24 09:17:02 SPECI KRDU 091417Z VRB06KT 10SM BKN014 BKN180 OVC250 22/18 A2979 RMK AO2 T02220183 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T09:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.79","64","72","0.00","","-0.00","3","76","BKN:07 15 BKN:07 180 OVC:08 250","29.78","29.32","10.00","67","VRB","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12505/09/24 09:51:02 METAR KRDU 091451Z 24008KT 10SM BKN015 BKN180 OVC250 22/18 A2979 RMK AO2 SLP084 60000 T02220178 53001 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T10:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","64","72","","","-0.00","3","76","15","29.78","29.33","9.94","67","240","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072306 12466 82408 10222 20178 39933 40084 53001 69907 91451 555 90915=","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T10:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","29.77","64","74","0.00","","","","71","BKN:07 20 BKN:07 180 OVC:08 250","29.76","29.30","10.00","68","260","24","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12905/09/24 10:51:02 METAR KRDU 091551Z 26010G21KT 10SM BKN020 BKN180 OVC250 23/18 A2977 RMK AO2 SLP077 BKN020 V SCT T02330178 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-05-09T11:28:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","29.71","65","75","","","","","71","SCT:04 22 SCT:04 180 OVC:08 250","","29.24","10.00","69","230","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/09/24 11:28:02 SPECI KRDU 091628Z 23010KT 10SM SCT022 SCT180 OVC250 24/18 A2971 RMK AO2 PRESFR T02390183 (KAH)","","","","","","","","","","2009-07-08"
