ds,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,year,month,day,hour,SOURCE,REPORT_TYPE
2024-06-24 12:00:00,29.82,66.0,92.0,0.0,43.0,29.8,29.35,10.0,74.0,340.0,5.0,2024.0,6.0,24.0,12.0,7,FM-15
2024-06-24 13:00:00,239.79091847206388,67.0,94.0,0.06909673971138429,41.0,29.8,29.355,9.969999999999999,75.0,126.63609919637135,3.0,2024.0,6.0,24.0,13.0,7,FM-15
2024-06-24 14:00:00,29.79,65.0,96.0,0.0,36.0,29.77,29.32,10.0,75.0,126.63609919637135,7.0,2024.0,6.0,24.0,14.0,7,FM-15
2024-06-24 15:00:00,29.78,66.0,97.0,0.0,36.0,29.76,29.31,10.0,76.0,270.0,9.0,2024.0,6.0,24.0,15.0,7,FM-15
2024-06-24 16:00:00,239.7759184720639,64.0,93.0,0.06909673971138429,38.0,29.76,29.325,9.969999999999999,73.0,228.31804959818567,9.0,2024.0,6.0,24.0,16.0,7,FM-15
2024-06-24 17:00:00,29.8,63.0,96.0,0.0,34.0,29.78,29.33,10.0,74.0,126.63609919637135,11.0,2024.0,6.0,24.0,17.0,7,FM-15
2024-06-24 18:00:00,29.81,58.0,95.0,0.0,29.0,29.79,29.34,10.0,71.0,126.63609919637135,8.0,2024.0,6.0,24.0,18.0,7,FM-15
2024-06-24 19:00:00,239.79591847206387,58.0,91.0,0.06909673971138429,33.0,29.81,29.365000000000002,9.969999999999999,70.0,20.0,3.0,2024.0,6.0,24.0,19.0,7,FM-15
2024-06-24 20:00:00,29.85,58.0,88.0,0.0,36.0,29.83,29.38,10.0,69.0,10.0,5.0,2024.0,6.0,24.0,20.0,7,FM-15
2024-06-24 21:00:00,29.88,58.0,84.0,0.0,41.0,29.86,29.41,10.0,68.0,20.0,3.0,2024.0,6.0,24.0,21.0,7,FM-15
2024-06-24 22:00:00,239.82591847206388,59.0,83.0,0.06909673971138429,44.0,29.87,29.425,9.969999999999999,68.0,360.0,6.0,2024.0,6.0,24.0,22.0,7,FM-15
2024-06-24 23:00:00,29.92,60.0,79.0,0.0,52.0,29.9,29.45,10.0,67.0,20.0,6.0,2024.0,6.0,24.0,23.0,7,FM-15
2024-06-25 00:00:00,239.86591847206387,52.898256929875465,63.482567639967854,0.06909673971138429,67.83136966126656,238.74988841871948,231.6879470794052,10.794916659204869,57.23928866430202,148.31804959818567,6.35295141989641,2024.0,6.0,25.0,0.0,7,FM-15
2024-06-25 01:00:00,239.85591847206388,67.0,78.0,0.06909673971138429,69.0,29.93,29.485,9.969999999999999,71.0,70.0,6.0,2024.0,6.0,25.0,1.0,7,FM-15
2024-06-25 02:00:00,29.96,69.0,78.0,0.0,74.0,29.94,29.49,10.0,72.0,50.0,5.0,2024.0,6.0,25.0,2.0,7,FM-15
2024-06-25 03:00:00,29.95,69.0,76.0,0.0,79.0,29.93,29.48,10.0,71.0,50.0,7.0,2024.0,6.0,25.0,3.0,7,FM-15
2024-06-25 04:00:00,239.86591847206387,69.0,74.0,0.06909673971138429,85.0,29.95,29.505000000000003,9.969999999999999,71.0,50.0,6.0,2024.0,6.0,25.0,4.0,7,FM-15
2024-06-25 05:00:00,29.99,67.0,73.0,0.0,81.0,29.97,29.52,10.0,69.0,40.0,3.0,2024.0,6.0,25.0,5.0,7,FM-15
2024-06-25 06:00:00,29.99,67.0,75.0,0.0,76.0,29.97,29.52,10.0,70.0,90.0,5.0,2024.0,6.0,25.0,6.0,7,FM-15
2024-06-25 07:00:00,239.88091847206388,65.0,79.0,0.06909673971138429,62.0,29.98,29.535,9.969999999999999,70.0,90.0,8.0,2024.0,6.0,25.0,7.0,7,FM-15
2024-06-25 08:00:00,30.0,63.0,83.0,0.0,51.0,29.98,29.53,10.0,70.0,110.0,11.0,2024.0,6.0,25.0,8.0,7,FM-15
2024-06-25 09:00:00,29.99,61.0,87.0,0.0,42.0,29.98,29.52,10.0,70.0,126.63609919637135,7.0,2024.0,6.0,25.0,9.0,7,FM-15
2024-06-25 10:00:00,239.88591847206388,58.0,88.0,0.06909673971138429,36.0,29.99,29.545,9.969999999999999,69.0,140.0,9.0,2024.0,6.0,25.0,10.0,7,FM-15
2024-06-25 11:00:00,30.04,58.0,88.0,0.0,36.0,30.02,29.57,10.0,69.0,80.0,5.0,2024.0,6.0,25.0,11.0,7,FM-15
2024-06-25 12:00:00,30.0,59.0,91.0,0.0,34.0,29.98,29.53,10.0,70.0,126.63609919637135,9.0,2024.0,6.0,25.0,12.0,7,FM-15
2024-06-25 13:00:00,239.86591847206387,60.0,93.0,0.06909673971138429,33.0,29.95,29.505000000000003,9.969999999999999,71.0,0.0,0.0,2024.0,6.0,25.0,13.0,7,FM-15
2024-06-25 14:00:00,29.96,60.0,97.0,0.0,29.0,29.94,29.49,10.0,73.0,200.0,7.0,2024.0,6.0,25.0,14.0,7,FM-15
2024-06-25 15:00:00,29.95,60.0,95.0,0.0,31.0,29.93,29.48,10.0,72.0,0.0,0.0,2024.0,6.0,25.0,15.0,7,FM-15
2024-06-25 16:00:00,239.85091847206388,59.0,94.0,0.06909673971138429,31.0,29.92,29.475,9.969999999999999,71.0,80.0,9.0,2024.0,6.0,25.0,16.0,7,FM-15
2024-06-25 17:00:00,29.93,60.0,94.0,0.0,32.0,29.91,29.46,10.0,72.0,60.0,5.0,2024.0,6.0,25.0,17.0,7,FM-15
2024-06-25 18:00:00,29.91,60.0,95.0,0.0,31.0,29.9,29.44,10.0,72.0,126.63609919637135,6.0,2024.0,6.0,25.0,18.0,7,FM-15
2024-06-25 19:00:00,239.8409184720639,60.0,93.0,0.06909673971138429,33.0,29.9,29.455,9.969999999999999,71.0,30.0,7.0,2024.0,6.0,25.0,19.0,7,FM-15
2024-06-25 20:00:00,29.93,62.0,90.0,0.0,39.0,29.91,29.46,10.0,72.0,140.0,7.0,2024.0,6.0,25.0,20.0,7,FM-15
2024-06-25 21:00:00,29.95,68.0,87.0,0.0,53.0,29.93,29.48,10.0,74.0,130.0,7.0,2024.0,6.0,25.0,21.0,7,FM-15
2024-06-25 22:00:00,239.86091847206387,70.0,84.0,0.06909673971138429,63.0,29.94,29.494999999999997,9.969999999999999,74.0,160.0,9.0,2024.0,6.0,25.0,22.0,7,FM-15
2024-06-25 23:00:00,29.98,70.0,83.0,0.0,65.0,29.96,29.51,10.0,74.0,170.0,8.0,2024.0,6.0,25.0,23.0,7,FM-15
2024-06-26 00:00:00,239.7809184720639,52.898256929875465,64.48256763996785,0.06909673971138429,65.83136966126656,238.6648884187195,231.6029470794052,10.794916659204869,57.73928866430202,163.31804959818567,9.35295141989641,2024.0,6.0,26.0,0.0,6,FM-15
2024-06-26 01:00:00,239.85591847206388,72.0,81.0,0.06909673971138429,74.0,29.93,29.485,9.969999999999999,75.0,190.0,6.0,2024.0,6.0,26.0,1.0,7,FM-15
2024-06-26 02:00:00,29.94,72.0,80.0,0.0,76.0,29.92,29.47,10.0,75.0,210.0,9.0,2024.0,6.0,26.0,2.0,7,FM-15
2024-06-26 03:00:00,29.93,72.0,78.0,0.0,82.0,29.91,29.46,10.0,74.0,210.0,8.0,2024.0,6.0,26.0,3.0,7,FM-15
2024-06-26 04:00:00,169.86727898137593,72.0,77.0,0.09212898628184572,85.0,169.11659227914632,29.453333333333333,9.979999999999999,74.0,233.33333333333334,5.0,2024.0,6.0,26.0,4.0,7,FM-15
2024-06-26 05:00:00,29.92,72.66666666666667,77.0,0.09212898628184572,87.0,308.336517891626,29.45,10.0,74.0,223.33333333333334,7.666666666666667,2024.0,6.0,26.0,5.0,7,FM-16
2024-06-26 06:00:00,29.925,73.0,78.0,0.06909673971138429,85.0,238.7298884187195,29.455,9.0,75.0,220.0,9.0,2024.0,6.0,26.0,6.0,7,FM-16
2024-06-26 07:00:00,169.87061231470926,74.0,80.66666666666667,0.09212898628184572,80.33333333333333,169.12325894581298,29.459999999999997,9.979999999999999,76.0,213.33333333333334,9.333333333333334,2024.0,6.0,26.0,7.0,7,FM-15
2024-06-26 08:00:00,29.92,74.0,84.0,0.0,72.0,29.9,29.45,10.0,77.0,210.0,9.0,2024.0,6.0,26.0,8.0,7,FM-15
2024-06-26 09:00:00,29.92,75.0,88.0,0.0,66.0,29.89,29.45,10.0,79.0,126.63609919637135,5.0,2024.0,6.0,26.0,9.0,7,FM-15
2024-06-26 10:00:00,239.8359184720639,74.0,92.0,0.06909673971138429,56.0,29.88,29.445,9.969999999999999,79.0,126.63609919637135,7.0,2024.0,6.0,26.0,10.0,7,FM-15
2024-06-26 11:00:00,29.89,71.0,96.0,0.0,44.0,29.87,29.42,10.0,78.0,220.0,8.0,2024.0,6.0,26.0,11.0,7,FM-15
2024-06-26 12:00:00,29.87,68.0,100.0,0.0,35.0,29.85,29.4,10.0,77.0,210.0,11.0,2024.0,6.0,26.0,12.0,7,FM-15
2024-06-26 13:00:00,239.8059184720639,65.0,100.0,0.06909673971138429,32.0,29.83,29.384999999999998,9.969999999999999,76.0,240.0,8.0,2024.0,6.0,26.0,13.0,7,FM-15
2024-06-26 14:00:00,29.83,66.0,96.0,0.0,37.0,29.81,29.36,10.0,75.0,230.0,7.0,2024.0,6.0,26.0,14.0,7,FM-15
2024-06-26 15:00:00,29.8,65.0,102.0,0.0,30.0,29.78,29.33,10.0,76.0,210.0,10.0,2024.0,6.0,26.0,15.0,7,FM-15
2024-06-26 16:00:00,29.77,61.0,100.0,0.0,28.0,29.75,29.3,10.0,74.0,126.63609919637135,8.0,2024.0,6.0,26.0,16.0,7,FM-15
2024-06-26 17:00:00,29.75,62.0,97.0,0.0,32.0,29.73,29.28,10.0,74.0,180.0,9.0,2024.0,6.0,26.0,17.0,7,FM-15
2024-06-26 18:00:00,29.73,65.0,97.0,0.0,35.0,29.71,29.26,10.0,75.0,170.0,10.0,2024.0,6.0,26.0,18.0,7,FM-15
2024-06-26 19:00:00,239.7509184720639,65.0,95.0,0.06909673971138429,37.0,29.72,29.275,9.969999999999999,75.0,190.0,13.0,2024.0,6.0,26.0,19.0,7,FM-15
2024-06-26 20:00:00,29.76,68.5,91.5,0.06909673971138429,47.0,238.6398884187195,29.29,10.0,75.5,215.0,16.0,2024.0,6.0,26.0,20.0,7,FM-15
2024-06-26 21:00:00,29.78,69.0,89.0,0.0,52.0,29.76,29.31,10.0,75.0,200.0,11.0,2024.0,6.0,26.0,21.0,7,FM-15
2024-06-26 22:00:00,239.7809184720639,71.0,86.0,0.06909673971138429,61.0,29.78,29.335,9.969999999999999,76.0,200.0,11.0,2024.0,6.0,26.0,22.0,7,FM-15
2024-06-26 23:00:00,29.81,70.0,85.0,0.0,61.0,29.79,29.34,10.0,75.0,210.0,11.0,2024.0,6.0,26.0,23.0,7,FM-15
2024-06-27 00:00:00,239.85091847206388,50.898256929875465,59.982567639967854,0.06909673971138429,71.33136966126656,238.7348884187195,231.67294707940522,10.794916659204869,55.23928866430202,63.318049598185674,2.35295141989641,2024.0,6.0,27.0,0.0,7,FM-15
2024-06-27 01:00:00,239.7709184720639,72.0,83.0,0.06909673971138429,70.0,29.76,29.314999999999998,9.969999999999999,75.0,200.0,11.0,2024.0,6.0,27.0,1.0,7,FM-15
2024-06-27 02:00:00,29.775,72.5,81.0,0.06909673971138429,75.5,238.64988841871948,29.305,10.0,75.0,205.0,10.0,2024.0,6.0,27.0,2.0,7,FM-15
2024-06-27 03:00:00,29.8,73.0,81.0,0.0,77.0,29.78,29.33,10.0,75.0,270.0,6.0,2024.0,6.0,27.0,3.0,7,FM-15
2024-06-27 04:00:00,239.7759184720639,73.0,81.0,0.13819347942276858,77.0,29.77,29.325,9.969999999999999,75.0,210.0,3.0,2024.0,6.0,27.0,4.0,7,FM-15
2024-06-27 05:00:00,29.8,69.0,79.0,0.0,72.0,29.78,29.33,10.0,72.0,50.0,5.0,2024.0,6.0,27.0,5.0,7,FM-15
2024-06-27 06:00:00,29.8,70.0,79.0,0.0,74.0,29.78,29.33,10.0,73.0,0.0,0.0,2024.0,6.0,27.0,6.0,7,FM-15
2024-06-27 07:00:00,239.78591847206388,73.0,82.0,0.06909673971138429,74.0,29.79,29.345,9.969999999999999,76.0,0.0,0.0,2024.0,6.0,27.0,7.0,7,FM-15
2024-06-27 08:00:00,29.83,72.0,84.0,0.0,67.0,29.81,29.36,10.0,76.0,350.0,3.0,2024.0,6.0,27.0,8.0,7,FM-15
2024-06-27 09:00:00,29.85,66.0,85.0,0.0,53.0,29.82,29.38,10.0,72.0,126.63609919637135,5.0,2024.0,6.0,27.0,9.0,7,FM-15
2024-06-27 10:00:00,239.8109184720639,67.0,83.0,0.13819347942276858,59.0,29.84,29.395,9.969999999999999,72.0,10.0,7.0,2024.0,6.0,27.0,10.0,7,FM-15
2024-06-27 11:00:00,29.88,67.0,84.0,0.0,57.0,29.86,29.41,10.0,73.0,20.0,13.0,2024.0,6.0,27.0,11.0,7,FM-15
2024-06-27 12:00:00,29.88,66.0,82.0,0.0,58.0,29.86,29.41,10.0,71.0,340.0,7.0,2024.0,6.0,27.0,12.0,7,FM-15
2024-06-27 13:00:00,239.8109184720639,67.0,82.0,0.13819347942276858,60.0,29.85,29.395,9.969999999999999,72.0,20.0,8.0,2024.0,6.0,27.0,13.0,7,FM-15
2024-06-27 14:00:00,29.85,66.0,86.0,0.0,51.0,29.83,29.38,10.0,73.0,126.63609919637135,5.0,2024.0,6.0,27.0,14.0,7,FM-15
2024-06-27 15:00:00,29.85,66.0,85.0,0.0,53.0,29.83,29.38,10.0,72.0,50.0,10.0,2024.0,6.0,27.0,15.0,7,FM-15
2024-06-27 16:00:00,239.8109184720639,66.0,86.0,0.06909673971138429,51.0,29.84,29.395,9.969999999999999,73.0,126.63609919637135,5.0,2024.0,6.0,27.0,16.0,7,FM-15
2024-06-27 17:00:00,29.84,66.0,85.0,0.0,53.0,29.82,29.37,10.0,72.0,90.0,8.0,2024.0,6.0,27.0,17.0,7,FM-15
2024-06-27 18:00:00,29.85,67.0,86.0,0.0,53.0,29.83,29.38,10.0,73.0,100.0,7.0,2024.0,6.0,27.0,18.0,7,FM-15
2024-06-27 19:00:00,239.82091847206388,66.0,85.0,0.06909673971138429,53.0,29.86,29.415,9.969999999999999,72.0,0.0,0.0,2024.0,6.0,27.0,19.0,7,FM-15
2024-06-27 20:00:00,29.89,66.0,82.0,0.0,58.0,29.87,29.42,10.0,71.0,120.0,3.0,2024.0,6.0,27.0,20.0,7,FM-15
2024-06-27 21:00:00,29.9,66.0,80.0,0.0,62.0,29.88,29.43,10.0,71.0,0.0,0.0,2024.0,6.0,27.0,21.0,7,FM-15
2024-06-27 22:00:00,239.8409184720639,67.0,79.0,0.06909673971138429,67.0,29.9,29.455,9.969999999999999,71.0,70.0,5.0,2024.0,6.0,27.0,22.0,7,FM-15
2024-06-27 23:00:00,29.92,66.0,74.0,0.0,76.0,29.9,29.45,10.0,69.0,0.0,0.0,2024.0,6.0,27.0,23.0,7,FM-15
2024-06-28 00:00:00,239.9359184720639,50.398256929875465,62.482567639967854,0.06909673971138429,64.33136966126656,238.81988841871947,231.7579470794052,10.794916659204869,55.73928866430202,123.31804959818567,5.35295141989641,2024.0,6.0,28.0,0.0,7,FM-15
2024-06-28 01:00:00,239.85091847206388,67.0,76.0,0.06909673971138429,74.0,29.93,29.475,9.969999999999999,70.0,80.0,5.0,2024.0,6.0,28.0,1.0,7,FM-15
2024-06-28 02:00:00,29.94,68.0,75.0,0.0,79.0,29.93,29.47,10.0,70.0,50.0,5.0,2024.0,6.0,28.0,2.0,7,FM-15
2024-06-28 03:00:00,29.94,68.0,76.0,0.0,77.0,29.93,29.47,10.0,71.0,110.0,5.0,2024.0,6.0,28.0,3.0,7,FM-15
2024-06-28 04:00:00,239.86091847206387,68.0,74.0,0.06909673971138429,82.0,29.94,29.494999999999997,9.969999999999999,70.0,126.63609919637135,3.0,2024.0,6.0,28.0,4.0,7,FM-15
2024-06-28 05:00:00,29.98,70.0,75.0,0.0,84.0,29.96,29.51,10.0,72.0,60.0,3.0,2024.0,6.0,28.0,5.0,7,FM-15
2024-06-28 06:00:00,30.0,70.0,75.0,0.0,84.0,29.99,29.53,9.0,72.0,10.0,3.0,2024.0,6.0,28.0,6.0,7,FM-15
2024-06-28 07:00:00,239.89091847206387,71.0,77.0,0.06909673971138429,82.0,30.01,29.555,9.969999999999999,73.0,126.63609919637135,5.0,2024.0,6.0,28.0,7.0,7,FM-15
2024-06-28 08:00:00,30.03,71.0,80.0,0.0,74.0,30.01,29.56,10.0,74.0,120.0,3.0,2024.0,6.0,28.0,8.0,7,FM-15
2024-06-28 09:00:00,30.04,71.0,84.0,0.0,65.0,30.02,29.57,10.0,75.0,40.0,9.0,2024.0,6.0,28.0,9.0,7,FM-15
2024-06-28 10:00:00,239.9059184720639,62.0,88.0,0.06909673971138429,42.0,30.03,29.585,9.969999999999999,71.0,70.0,14.0,2024.0,6.0,28.0,10.0,7,FM-15
2024-06-28 11:00:00,30.06,59.0,91.0,0.0,34.0,30.04,29.59,10.0,70.0,110.0,8.0,2024.0,6.0,28.0,11.0,7,FM-15
2024-06-28 12:00:00,30.05,56.0,94.0,0.0,28.0,30.03,29.58,10.0,70.0,126.63609919637135,9.0,2024.0,6.0,28.0,12.0,7,FM-15
2024-06-28 13:00:00,239.9009184720639,57.0,95.0,0.06909673971138429,28.0,30.03,29.575,9.969999999999999,71.0,80.0,15.0,2024.0,6.0,28.0,13.0,7,FM-15
2024-06-28 14:00:00,30.04,58.0,95.0,0.0,29.0,30.02,29.57,10.0,71.0,126.63609919637135,5.0,2024.0,6.0,28.0,14.0,7,FM-15
2024-06-28 15:00:00,30.02,57.0,96.0,0.0,27.0,30.0,29.55,10.0,71.0,140.0,13.0,2024.0,6.0,28.0,15.0,7,FM-15
2024-06-28 16:00:00,239.89091847206387,59.0,96.0,0.06909673971138429,29.0,30.0,29.555,9.969999999999999,72.0,120.0,9.0,2024.0,6.0,28.0,16.0,7,FM-15
2024-06-28 17:00:00,30.01,61.0,94.0,0.0,33.0,29.99,29.54,10.0,72.0,90.0,10.0,2024.0,6.0,28.0,17.0,7,FM-15
2024-06-28 18:00:00,30.02,63.0,91.0,0.0,39.0,30.0,29.55,10.0,72.0,100.0,13.0,2024.0,6.0,28.0,18.0,7,FM-15
2024-06-28 19:00:00,239.9009184720639,65.0,89.0,0.06909673971138429,45.0,30.02,29.575,9.969999999999999,73.0,100.0,10.0,2024.0,6.0,28.0,19.0,7,FM-15
2024-06-28 20:00:00,30.06,65.0,86.0,0.0,49.0,30.05,29.59,10.0,72.0,100.0,11.0,2024.0,6.0,28.0,20.0,7,FM-15
2024-06-28 21:00:00,30.09,65.0,84.0,0.0,53.0,30.07,29.62,10.0,71.0,120.0,7.0,2024.0,6.0,28.0,21.0,7,FM-15
2024-06-28 22:00:00,239.9359184720639,66.0,83.0,0.06909673971138429,57.0,30.09,29.645,9.969999999999999,72.0,120.0,9.0,2024.0,6.0,28.0,22.0,7,FM-15
2024-06-28 23:00:00,30.11,66.0,82.0,0.0,58.0,30.09,29.64,10.0,71.0,130.0,7.0,2024.0,6.0,28.0,23.0,7,FM-15
2024-06-29 00:00:00,239.9359184720639,53.898256929875465,64.48256763996785,0.06909673971138429,68.33136966126656,238.81988841871947,231.7579470794052,10.794916659204869,58.23928866430202,163.31804959818567,6.85295141989641,2024.0,6.0,29.0,0.0,7,FM-15
2024-06-29 01:00:00,239.9359184720639,67.0,79.0,0.06909673971138429,67.0,30.09,29.645,9.969999999999999,71.0,110.0,3.0,2024.0,6.0,29.0,1.0,7,FM-15
2024-06-29 02:00:00,30.1,68.0,78.0,0.0,71.0,30.08,29.63,10.0,71.0,120.0,6.0,2024.0,6.0,29.0,2.0,7,FM-15
2024-06-29 03:00:00,30.1,69.0,77.0,0.0,77.0,30.08,29.63,10.0,72.0,120.0,6.0,2024.0,6.0,29.0,3.0,7,FM-15
2024-06-29 04:00:00,169.9939456480426,70.0,76.66666666666667,0.09212898628184572,80.0,169.23659227914632,29.64,9.979999999999999,72.0,80.0,4.0,2024.0,6.0,29.0,4.0,7,FM-15
2024-06-29 05:00:00,30.12,71.0,77.0,0.0,82.0,30.11,29.65,10.0,73.0,0.0,0.0,2024.0,6.0,29.0,5.0,7,FM-15
2024-06-29 06:00:00,30.13,71.0,78.0,0.0,79.0,30.12,29.66,10.0,73.0,126.63609919637135,3.0,2024.0,6.0,29.0,6.0,7,FM-15
2024-06-29 07:00:00,135.05545923603194,73.0,80.0,0.10364510956707643,79.25,238.84488841871948,29.685000000000002,9.985,75.0,126.63609919637135,3.5,2024.0,6.0,29.0,7.0,7,FM-16
2024-06-29 08:00:00,30.15,73.0,83.0,0.0,72.0,30.14,29.68,10.0,76.0,0.0,0.0,2024.0,6.0,29.0,8.0,7,FM-15
2024-06-29 09:00:00,30.15,73.0,85.0,0.06909673971138429,67.5,238.83988841871948,29.68,10.0,76.5,75.0,1.5,2024.0,6.0,29.0,9.0,7,FM-16
2024-06-29 10:00:00,239.95091847206388,72.0,90.0,0.06909673971138429,56.0,30.12,29.675,9.969999999999999,77.0,150.0,5.0,2024.0,6.0,29.0,10.0,7,FM-15
2024-06-29 11:00:00,30.13,71.0,91.0,0.0,52.0,30.11,29.66,10.0,77.0,126.63609919637135,5.0,2024.0,6.0,29.0,11.0,7,FM-15
2024-06-29 12:00:00,30.12,70.0,96.0,0.0,43.0,30.1,29.65,10.0,78.0,126.63609919637135,7.0,2024.0,6.0,29.0,12.0,7,FM-15
2024-06-29 13:00:00,239.9359184720639,69.0,97.0,0.06909673971138429,40.0,30.09,29.645,9.969999999999999,77.0,190.0,7.0,2024.0,6.0,29.0,13.0,7,FM-15
2024-06-29 14:00:00,30.09,69.0,99.0,0.0,38.0,30.07,29.62,10.0,78.0,126.63609919637135,6.0,2024.0,6.0,29.0,14.0,7,FM-15
2024-06-29 15:00:00,30.08,68.0,95.0,0.0,41.0,30.06,29.61,10.0,76.0,120.0,6.0,2024.0,6.0,29.0,15.0,7,FM-15
2024-06-29 16:00:00,239.91091847206388,69.0,98.0,0.06909673971138429,39.0,30.04,29.595,9.969999999999999,78.0,126.63609919637135,3.0,2024.0,6.0,29.0,16.0,7,FM-15
2024-06-29 17:00:00,30.05,69.0,99.0,0.0,38.0,30.03,29.58,10.0,78.0,190.0,8.0,2024.0,6.0,29.0,17.0,7,FM-15
2024-06-29 18:00:00,30.04,69.0,96.0,0.0,41.0,30.02,29.57,10.0,77.0,170.0,8.0,2024.0,6.0,29.0,18.0,7,FM-15
2024-06-29 19:00:00,239.91091847206388,69.0,94.0,0.06909673971138429,44.0,30.03,29.595,9.969999999999999,77.0,170.0,8.0,2024.0,6.0,29.0,19.0,7,FM-15
2024-06-29 20:00:00,30.06,72.0,91.0,0.0,54.0,30.04,29.59,10.0,78.0,150.0,13.0,2024.0,6.0,29.0,20.0,7,FM-15
2024-06-29 21:00:00,30.09,73.0,88.0,0.0,61.0,30.06,29.62,10.0,77.0,170.0,11.0,2024.0,6.0,29.0,21.0,7,FM-15
2024-06-29 22:00:00,239.9309184720639,73.0,86.0,0.06909673971138429,65.0,30.08,29.634999999999998,9.969999999999999,77.0,190.0,10.0,2024.0,6.0,29.0,22.0,7,FM-15
2024-06-29 23:00:00,30.11,73.0,85.0,0.0,68.0,30.09,29.64,10.0,77.0,190.0,11.0,2024.0,6.0,29.0,23.0,7,FM-15
2024-06-30 00:00:00,239.86341847206387,54.398256929875465,60.982567639967854,0.10364510956707643,78.33136966126656,343.1473326280792,231.6854470794052,10.794916659204869,57.73928866430202,168.31804959818567,5.85295141989641,2024.0,6.0,30.0,0.0,7,FM-16
2024-06-30 01:00:00,239.92591847206387,73.0,83.0,0.06909673971138429,72.0,30.07,29.625,9.969999999999999,76.0,200.0,8.0,2024.0,6.0,30.0,1.0,7,FM-15
2024-06-30 02:00:00,30.09,73.0,82.0,0.0,74.0,30.07,29.62,10.0,76.0,200.0,8.0,2024.0,6.0,30.0,2.0,7,FM-15
2024-06-30 03:00:00,30.08,74.0,81.0,0.0,79.0,30.06,29.61,10.0,76.0,210.0,8.0,2024.0,6.0,30.0,3.0,7,FM-15
2024-06-30 04:00:00,239.92091847206387,74.0,80.0,0.06909673971138429,82.0,30.06,29.615000000000002,9.969999999999999,76.0,210.0,9.0,2024.0,6.0,30.0,4.0,7,FM-15
2024-06-30 05:00:00,30.08,74.0,80.0,0.0,82.0,30.06,29.61,10.0,76.0,220.0,7.0,2024.0,6.0,30.0,5.0,7,FM-15
2024-06-30 06:00:00,30.08,75.0,81.0,0.0,82.0,30.06,29.61,10.0,77.0,220.0,9.0,2024.0,6.0,30.0,6.0,7,FM-15
2024-06-30 07:00:00,239.92091847206387,75.0,84.0,0.06909673971138429,74.0,30.06,29.615000000000002,9.969999999999999,78.0,230.0,9.0,2024.0,6.0,30.0,7.0,7,FM-15
2024-06-30 08:00:00,30.08,76.0,87.0,0.0,70.0,30.06,29.61,10.0,79.0,220.0,8.0,2024.0,6.0,30.0,8.0,7,FM-15
2024-06-30 09:00:00,30.06,75.0,91.0,0.0,59.0,30.04,29.59,10.0,79.0,180.0,5.0,2024.0,6.0,30.0,9.0,7,FM-15
2024-06-30 10:00:00,239.9059184720639,74.0,93.0,0.06909673971138429,54.0,30.03,29.585,9.969999999999999,79.0,260.0,8.0,2024.0,6.0,30.0,10.0,7,FM-15
2024-06-30 11:00:00,30.05,74.0,99.0,0.0,45.0,30.03,29.58,10.0,81.0,230.0,9.0,2024.0,6.0,30.0,11.0,7,FM-15
2024-06-30 12:00:00,30.02,73.0,96.0,0.0,47.0,30.0,29.55,10.0,79.0,290.0,7.0,2024.0,6.0,30.0,12.0,7,FM-15
2024-06-30 13:00:00,239.8759184720639,74.0,94.0,0.13819347942276858,52.0,29.97,29.525,9.969999999999999,80.0,220.0,8.0,2024.0,6.0,30.0,13.0,7,FM-15
2024-06-30 14:00:00,30.0,76.0,90.0,0.13819347942276858,63.0,29.98,29.53,10.0,80.0,190.0,10.0,2024.0,6.0,30.0,14.0,7,FM-15
2024-06-30 15:00:00,29.97,74.0,91.0,0.0,57.0,29.96,29.5,10.0,79.0,180.0,14.0,2024.0,6.0,30.0,15.0,7,FM-15
2024-06-30 16:00:00,239.86591847206387,73.0,91.0,0.06909673971138429,56.0,29.95,29.505000000000003,9.969999999999999,78.0,210.0,14.0,2024.0,6.0,30.0,16.0,7,FM-15
2024-06-30 17:00:00,29.94,73.0,90.0,0.0,58.0,29.93,29.47,10.0,78.0,220.0,10.0,2024.0,6.0,30.0,17.0,7,FM-15
2024-06-30 18:00:00,29.98,72.0,87.0,0.0,61.0,29.96,29.51,10.0,77.0,126.63609919637135,5.0,2024.0,6.0,30.0,18.0,7,FM-15
2024-06-30 19:00:00,239.8709184720639,71.0,86.0,0.06909673971138429,61.0,29.96,29.515,9.969999999999999,76.0,0.0,0.0,2024.0,6.0,30.0,19.0,7,FM-15
2024-06-30 20:00:00,30.0,71.5,81.0,0.16409673971138428,74.0,238.7648884187195,29.53,6.5,74.5,335.0,5.5,2024.0,6.0,30.0,20.0,7,FM-16
2024-06-30 21:00:00,29.975,75.0,79.0,0.26,88.0,238.75488841871947,29.505000000000003,10.0,76.0,175.0,6.0,2024.0,6.0,30.0,21.0,7,FM-16
2024-06-30 22:00:00,169.91061231470925,75.66666666666667,79.0,0.13819347942276858,89.33333333333333,169.163258945813,29.52,9.979999999999999,76.66666666666667,210.0,7.666666666666667,2024.0,6.0,30.0,22.0,7,FM-15
